Area Code,Area,Year,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",Coefficient of human inequality,Difference from HDI value (%),Expected Years of Schooling (years),"Expected Years of Schooling, female (years)","Expected Years of Schooling, male (years)",Gender Development Index (value),Gender Inequality Index (value),"Gross National Income Per Capita, female (2017 PPP$)","Gross National Income Per Capita, male (2017 PPP$)",Gross National Income Per Capita (2017 PPP$),Human Development Index (value),HDI female,HDI male,Inequality-adjusted Human Development Index (value),Inequality in eduation,Inequality in income,Inequality in life expectancy,Life Expectancy at Birth (years),"Life Expectancy at Birth, female (years)","Life Expectancy at Birth, male (years)","Labour force participation rate, female (% ages 15 and older)","Labour force participation rate, male (% ages 15 and older)",Overall loss (%),Material footprint per capita (tonnes),"Maternal Mortality Ratio (deaths per 100,000 live births)",Mean Years of Schooling (years),"Mean Years of Schooling, female (years)","Mean Years of Schooling, male (years)",Planetary pressures–adjusted Human Development Index (value),"Population, total (millions)","Share of seats in parliament, female (% held by women)","Share of seats in parliament, male (% held by men)","Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)"
212,Syrian Arab Republic,2017,39.01,,,7.615073534,7.046262278,8.183884791,0.83,0.481,1315.947283,7707.010505,4525.173977,0.558,0.492840269,0.594020696,,,,15.378071,68.481,74.93,62.957,14.16,68.17,,,30.53497756,5.784522548,5.564737034,6.880709717,,18.983373,13.2,86.8,24.87804994,33.07422099
212,Syrian Arab Republic,2018,38.633,,,7.549633865,7.087567307,8.011700423,0.817,0.484,1286.845749,7696.050431,4501.60186,0.563,0.491942129,0.602163339,,,,14.663033,70.145,75.168,65.625,13.89,68.25,,,31.33128297,5.768614228,5.515617725,6.80856991,,19.333463,13.2,86.8,24.60444164,32.71047137
212,Syrian Arab Republic,2019,38.818,,,7.484194196,7.128872337,7.839516056,0.806,0.487,1199.558518,7133.700443,4173.953395,0.564,0.488627451,0.605959581,,,,13.591897,71.822,75.638,68.224,13.91,67.87,,,33.0446868,5.752705908,5.466498416,6.736430102,,20.0982515,13.2,86.8,24.33083334,32.34672174
212,Syrian Arab Republic,2020,38.625,,,7.418754527,7.170177367,7.667331688,0.805,0.488,1144.494267,6728.17971,3942.080383,0.561,0.485065867,0.602497893,,,,13.309553,72.14,75.555,68.888,14.15,68.14,,,29.91732592,5.736797587,5.417379107,6.664290294,,20.7725955,11.2,88.8,24.05722504,31.98297212
212,Syrian Arab Republic,2021,38.72,,,7.418754527,7.170177367,7.667331688,0.8,0.488,1083.965152,6329.155666,3711.22231,0.558,0.480282273,0.600226811,,,,12.98532,72.063,75.175,69.058,14.43,68.9,,,29.91732592,5.736797587,5.417379107,6.664290294,,21.324367,11.2,88.8,24.05722504,31.98297212
208,Tajikistan,2017,38.07,14.68201733,2.276176024,10.89475111,10.31048932,11.46490109,0.905,0.283,2509.694124,4896.059933,3709.165033,0.659,0.623022843,0.688309197,0.561,6.03825,19.92641,18.081392,69.905,72.34,67.682,32.89,52.58,14.87101669,5.0617,18.19538469,11.42107964,10.84385014,12.00533962,0.644,8.925525,20.0,80.0,93.35093689,95.73986816
208,Tajikistan,2018,42.834,14.552197,2.409638554,10.88349791,10.35144512,11.40096763,0.908,0.287,2662.947693,5147.00278,3912.067195,0.664,0.628465571,0.692059229,0.566,6.03825,19.92641,17.691931,70.353,72.599,68.272,33.08,52.36,14.75903614,5.3029,17.35197376,11.37723672,10.86199715,11.88356708,0.648,9.1281325,20.0,80.0,93.42640248,95.16405586
208,Tajikistan,2019,47.841,14.42264933,2.54491018,10.87225634,10.39256361,11.33739069,0.912,0.291,2807.456703,5397.877638,4110.545244,0.668,0.634111216,0.695609712,0.571,6.03825,19.92641,17.303288,70.867,73.01,68.862,33.19,52.23,14.52095808,5.254,16.36734806,11.3333938,10.88014417,11.76179455,0.651,9.337003,20.0,80.0,93.50186807,94.58824356
208,Tajikistan,2020,46.589,14.24789467,2.286585366,10.86102637,10.43384543,11.27416828,0.915,0.279,2878.989995,5515.446733,4205.474828,0.656,0.624115424,0.681784064,0.562,6.03825,19.92641,16.779024,67.994,70.17,65.999,33.26,52.14,14.32926829,4.5387,16.63169841,11.28955089,10.89829118,11.64002201,0.641,9.543207,23.40425532,76.59574468,93.57733366,94.01243126
208,Tajikistan,2021,45.427,14.15989267,2.363367799,10.86102637,10.43384543,11.27416828,0.917,0.277,3114.849986,5954.372274,4543.671622,0.677,0.644252349,0.702529272,0.58,6.03825,19.92641,16.515018,71.594,73.734,69.568,33.31,52.09,14.32791728,4.8826,16.63169841,11.28955089,10.89829118,11.64002201,0.661,9.750064,23.40425532,76.59574468,93.57733366,94.01243126
215,United Republic of Tanzania,2017,129.643,29.86070867,1.547388781,7.961319923,7.990149975,7.941020012,0.933,0.527,2071.971068,2766.104582,2414.46582,0.517,0.499633046,0.535377661,0.361,26.96013,38.46472,24.157276,65.999,68.207,63.862,78.15,86.58,30.17408124,3.7718,280.3737044,5.557289918,4.963250001,6.252366543,0.509,56.267032,37.17948718,62.82051282,9.097703298,14.51377996
215,United Republic of Tanzania,2018,127.938,30.51147667,1.333333333,8.330985069,8.378189802,8.289915085,0.936,0.522,2127.199471,2849.185599,2483.64502,0.525,0.508288355,0.543210889,0.363,26.96013,41.09967,23.47463,66.535,68.649,64.475,77.48,86.06,30.85714286,3.6055,266.8219733,5.589149952,5.032919884,6.242189884,0.518,58.090443,37.17948718,62.82051282,9.129039764,14.26743984
215,United Republic of Tanzania,2019,126.38,30.34347167,1.313320826,8.700650215,8.76622963,8.638810158,0.938,0.52,2168.771578,2915.306159,2537.389893,0.533,0.51611848,0.550423389,0.369,26.96013,41.09967,22.970615,66.989,69.117,64.921,76.82,85.55,30.76923077,3.4251,261.8508961,5.614501462,5.06879588,6.261382001,0.526,59.872579,36.8956743,63.1043257,9.211820887,14.29173575
215,United Republic of Tanzania,2020,124.482,30.09971633,1.495327103,9.065139771,9.106320381,9.027219772,0.958,0.513,2394.46879,2612.785447,2502.293945,0.535,0.523875775,0.546859012,0.371,26.96013,41.09967,22.239349,66.408,68.542,64.373,76.16,85.03,30.65420561,3.6752,238.2987945,5.639967963,5.104927611,6.280633125,0.527,61.704518,36.71875,63.28125,9.29535266,14.31607304
215,United Republic of Tanzania,2021,123.652,29.92524933,1.323251418,8.585740089,8.723759651,8.450329781,0.94,0.513,2161.455935,2924.203173,2538.313232,0.529,0.512948955,0.545842235,0.368,26.96013,41.09967,21.715948,66.201,68.311,64.183,75.5,84.52,30.43478261,3.4764,238.2987945,5.639967963,5.104927611,6.280633125,0.522,63.588334,36.8556701,63.1443299,9.29535266,14.31607304
216,Thailand,2017,40.013,16.01720663,6.41509434,16.19328737,16.59939265,15.8031373,1.011,0.401,14516.95885,18060.75734,16246.12349,0.795,0.799793488,0.790940263,0.666,17.39676,22.71498,7.9398799,78.394,82.864,74.071,59.39,76.18,16.22641509,10.6808,28.7306531,8.343885422,8.146104813,8.559639931,0.744,70.8982025,4.8,95.2,43.16116524,48.37709045
216,Thailand,2018,36.046,15.90924217,6.407035176,15.98929501,16.36026525,15.633605,1.011,0.387,15048.91881,18668.26667,16813.17615,0.796,0.800906927,0.792361942,0.668,17.39676,22.66008,7.6708865,78.662,83.149,74.315,59.65,76.53,16.08040201,10.5049,28.80440775,8.372150421,8.175909996,8.586859703,0.745,71.127802,5.284552846,94.71544715,43.72711945,48.98339081
216,Thailand,2019,33.628,15.2359271,6.242197253,15.78530264,16.12113786,15.4640727,1.012,0.316,15604.58803,19157.9061,17334.87989,0.801,0.806417965,0.796516736,0.678,16.84539,21.44536,7.4170313,78.975,83.433,74.638,59.01,75.5,15.35580524,10.2214,28.83997474,8.697119713,8.56564045,8.838259697,0.751,71.307763,14.13333333,85.86666667,47.62686157,51.66852951
216,Thailand,2020,33.224,15.1921097,6.375,15.58131027,15.88201046,15.29454041,1.012,0.315,14888.87685,18085.38811,16443.82559,0.8,0.804573169,0.794730613,0.676,16.84539,21.55355,7.1773891,79.274,83.697,74.954,59.19,75.43,15.5,11.0337,28.60043381,8.834560711,8.724169622,8.952895873,0.749,71.4756645,13.93775372,86.06224628,49.31797153,53.02398051
216,Thailand,2021,32.744,15.14132697,6.649937265,15.58131027,15.88201046,15.29454041,1.011,0.313,14926.44457,18126.49391,16481.48412,0.797,0.801822543,0.792830587,0.675,16.84539,21.70993,6.8686609,78.715,83.041,74.518,59.23,75.22,15.30740276,11.7111,28.60043381,8.834560711,8.724169622,8.952895873,0.744,71.601103,13.93775372,86.06224628,49.31797153,53.02398051
176,Timor-Leste,2017,36.54,27.689525,,13.20797104,13.26712217,13.15613967,0.93,0.439,3568.922664,5319.368781,4461.620827,0.614,0.5906075,0.63525309,0.437,44.91179,16.07557,22.081215,67.745,69.441,66.188,54.68,66.36,28.82736156,,256.1821769,5.44069493,4.792422147,6.140426666,,1.243235,32.30769231,67.69230769,30.56795915,38.08337842
176,Timor-Leste,2018,35.654,27.521937,,13.21922963,13.31972084,13.12822519,0.93,0.434,3431.367045,5283.505196,4375.930781,0.616,0.592874395,0.637747711,0.439,44.91179,16.07557,21.578451,68.017,69.702,66.468,47.99,60.12,28.73376623,,249.487601,5.627340364,5.020374533,6.296365472,,1.2618455,33.84615385,66.15384615,31.50668744,38.64677961
176,Timor-Leste,2019,35.208,27.36609133,,13.23049782,13.37252804,13.10036994,0.93,0.42,3833.402624,6152.684478,5016.217124,0.627,0.603539687,0.648622264,0.448,44.91179,16.07557,21.110914,68.268,69.95,66.721,41.29,53.87,28.54864434,,223.5369646,5.820388753,5.259169514,6.456264412,,1.2804375,38.46153846,61.53846154,32.47424366,39.21851569
176,Timor-Leste,2020,34.557,27.17170533,,13.24177562,13.4255446,13.07257379,0.931,0.415,3890.6117,6594.493968,5269.538723,0.633,0.609351192,0.654512219,0.454,44.91179,16.07557,20.527756,68.475,70.279,66.837,34.6,47.63,28.27804107,,203.9242348,6.020059751,5.50932282,6.620224056,,1.299995,38.46153846,61.53846154,33.4715131,39.79870998
176,Timor-Leste,2021,33.877,27.071947,,13.24177562,13.4255446,13.07257379,0.913,0.419,1438.948112,2548.898757,2004.954106,0.574,0.5454202,0.597693224,0.412,44.91179,16.07557,20.228481,67.737,69.544,66.1,27.91,41.38,28.22299652,,203.9242348,6.020059751,5.50932282,6.620224056,,1.320942,38.46153846,61.53846154,33.4715131,39.79870998
217,Togo,2017,81.514,38.324396,1.149425287,12.56834984,11.49271011,13.62176037,0.86,0.587,1922.721514,2025.300724,1974.239051,0.522,0.483111655,0.561449573,0.32,37.72766,47.1171,30.128428,60.154,60.479,59.814,55.92,60.6,38.69731801,2.8478,425.4296521,4.858580112,3.386889935,6.596859932,0.516,7.852795,17.58241758,82.41758242,11.47644997,32.52357101
217,Togo,2018,80.53,38.147821,1.136363636,12.69833781,11.8335332,13.84483202,0.844,0.586,1732.148244,2324.253654,2029.602831,0.528,0.484516263,0.573873723,0.324,37.72766,47.1171,29.598703,60.244,60.646,59.829,64.29,69.44,38.63636364,2.918,434.5416222,5.091178373,3.63555773,6.783754641,0.522,8.046679,17.58241758,82.41758242,12.11508037,32.70747359
217,Togo,2019,79.621,36.90456867,1.119402985,12.82967018,12.18446359,14.07155673,0.868,0.584,1944.724707,2213.148221,2079.602948,0.536,0.501118309,0.5771599,0.337,37.72766,44.07567,28.910376,60.901,61.443,60.35,72.67,78.28,37.12686567,2.5603,418.2627524,5.334911976,3.902482887,6.975944239,0.53,8.2430945,16.48351648,83.51648352,12.78924865,32.89241603
217,Togo,2020,78.994,36.73669567,1.111111111,12.96236085,12.54580104,14.30199431,0.852,0.575,1698.052552,2434.983605,2068.418544,0.54,0.500714774,0.587675732,0.34,37.72766,44.07567,28.406757,61.035,61.576,60.486,76.14,87.84,37.03703704,2.6117,399.0398502,5.590314011,4.189005873,7.173578732,0.534,8.44258,18.68131868,81.31868132,13.50093241,33.07840422
217,Togo,2021,77.88,36.51452467,1.100917431,12.96236085,12.54580104,14.30199431,0.849,0.578,1687.257751,2591.797085,2141.919708,0.545,0.503793222,0.593140861,0.344,37.72766,44.07567,27.740244,61.619,62.391,60.849,79.78,98.58,36.88073394,2.5121,399.0398502,5.590314011,4.189005873,7.173578732,0.539,8.644829,18.68131868,81.31868132,13.50093241,33.07840422
219,Tonga,2017,19.097,,,15.87205601,16.92038695,14.82372506,,,,,6505.298686,0.734,,,,,20.73583,9.2178879,70.713,73.58,68.065,,,,,83.98709084,10.86741519,10.91131234,10.81673503,,0.105415,7.692307692,92.30769231,93.09246865,92.67408735
219,Tonga,2018,19.22,,,16.01053429,17.06520187,14.95586671,0.994,0.405,5221.413733,8119.660509,6659.339716,0.737,0.732885754,0.737577267,,,20.73583,9.1254492,70.779,73.614,68.149,42.83,66.24,,,83.91315921,10.85940778,10.91412604,10.79653251,,0.1051505,7.407407407,92.59259259,93.30932955,92.91100449
219,Tonga,2019,19.502,11.3507619,,16.14901257,17.21001678,15.08800835,0.985,0.43,5027.681387,8739.256377,6866.449473,0.74,0.731999884,0.743187457,0.654,4.30943,20.73583,9.0070257,70.871,73.669,68.265,42.87,62.46,11.62162162,,125.4006457,10.85140038,10.91693974,10.77632999,,0.1049505,7.407407407,92.59259259,93.52619044,93.14792163
219,Tonga,2020,19.098,11.31053243,,16.28749084,17.36092949,15.22014999,0.99,0.424,5255.668493,8562.665937,6892.373648,0.742,0.736460882,0.743774022,0.656,4.30943,20.73583,8.8863373,70.928,73.698,68.337,42.92,58.67,11.5902965,,125.6376347,10.88028609,10.95345124,10.79560787,,0.105254,7.407407407,92.59259259,93.74305134,93.38483877
219,Tonga,2021,18.965,11.26366633,,16.28749084,17.36092949,15.22014999,0.997,0.762,5218.184472,7751.588811,6471.289699,0.738,0.736117729,0.738570099,0.653,4.30943,20.73583,8.745739,70.986,73.719,68.416,42.96,54.89,11.51761518,,125.6376347,10.88028609,10.95345124,10.79560787,,0.106017,0.01,99.99,93.74305134,93.38483877
220,Trinidad and Tobago,2017,39.07,,,13.69918504,13.95802084,13.41426828,0.989,0.28,19501.90202,33242.98669,26267.8115,0.811,0.8043352,0.813357705,,9.71398,,11.675774,74.23,77.694,70.782,49.03,68.01,,,28.48673888,11.35999926,11.44912305,11.27331351,,1.478607,30.1369863,69.8630137,82.36000653,78.18043458
220,Trinidad and Tobago,2018,39.09,,,13.83185974,14.11237107,13.52567673,0.99,0.278,18394.09441,31324.05285,24783.02991,0.809,0.802759886,0.810567202,,9.71398,,11.828942,73.802,77.353,70.299,48.47,67.02,,,27.61219222,11.48462809,11.58672812,11.38546445,,1.504709,30.1369863,69.8630137,83.58112392,79.41396701
220,Trinidad and Tobago,2019,39.109,,,13.96581938,14.26842813,13.63801047,0.989,0.269,18058.11805,31408.00463,24662.08966,0.813,0.806563044,0.815859679,,9.71398,,11.445857,74.228,77.697,70.828,47.9,66.04,,,26.34571247,11.61062419,11.72598705,11.49873111,,1.519955,32.87671233,67.12328767,84.8022413,80.64749944
220,Trinidad and Tobago,2020,38.57,,,14.1010764,14.4262109,13.75127715,0.99,0.269,17313.37382,29930.66488,23539.74895,0.815,0.808355301,0.816833216,,9.71398,,11.096745,74.406,77.881,70.983,46.62,63.65,,,26.58299776,11.73800258,11.8669197,11.61312459,,1.518147,32.43243243,67.56756757,86.02335869,81.88103187
220,Trinidad and Tobago,2021,38.132,,,14.1010764,14.4262109,13.75127715,0.99,0.267,16471.05956,27689.28731,22006.33443,0.804,0.798506893,0.806348716,,9.71398,,10.875184,72.971,76.403,69.662,46.31,62.49,,,26.58299776,11.73800258,11.8669197,11.61312459,,1.525663,32.43243243,67.56756757,86.02335869,81.88103187
222,Tunisia,2017,8.237,22.62774833,4.644808743,14.45884188,15.21038557,13.7279341,0.921,0.252,5134.83028,16200.43104,10618.9667,0.732,0.693901058,0.753752555,0.562,34.57692,22.91706,10.389265,75.845,79.133,72.825,26.49,68.27,23.22404372,8.283,37.99606901,7.409665108,6.661055088,8.200325012,0.698,11.811443,31.33640553,68.66359447,38.89097977,48.65808487
222,Tunisia,2018,7.455,21.32675167,4.47761194,14.51220985,15.31137753,13.73656382,0.923,0.245,5223.549552,16433.87027,10775.33378,0.737,0.699160463,0.757640087,0.576,30.70285,22.91706,10.360345,75.95,79.323,72.864,27.31,69.53,21.84531886,7.9461,39.02238512,7.622610092,6.86841011,8.428649902,0.704,11.9330415,31.33640553,68.66359447,38.44717026,47.2414093
222,Tunisia,2019,7.072,21.295578,4.054054054,14.5657748,15.41304004,13.74519896,0.934,0.262,5701.247438,16047.94477,10821.4147,0.74,0.707920983,0.758342288,0.579,30.70285,22.91706,10.266824,75.993,79.379,72.895,28.13,70.78,21.75675676,6.7217,39.81871168,7.786245249,7.070192014,8.558832584,0.71,12.0493135,22.58064516,77.41935484,39.22504519,47.20816765
222,Tunisia,2020,6.807,21.24727633,4.08719346,14.61953746,15.51537756,13.75383953,0.934,0.244,4852.33196,14677.47861,9709.943153,0.734,0.701380425,0.750777182,0.574,30.70285,22.91706,10.121919,75.292,79.279,71.837,28.68,71.29,21.79836512,7.1097,36.62558326,7.953393173,7.277901917,8.691025971,0.704,12.161723,24.88479263,75.11520737,40.01865832,47.17494938
222,Tunisia,2021,6.685,21.19214337,4.252400549,14.61953746,15.51537756,13.75383953,0.93,0.238,5108.466745,15260.69746,10122.96434,0.729,0.695526229,0.747640807,0.571,30.70285,22.91706,9.9565201,73.772,77.145,70.743,29.25,71.81,21.67352538,6.8464,36.62558326,7.953393173,7.277901917,8.691025971,0.698,12.262946,26.26728111,73.73271889,40.01865832,47.17494938
213,Turkmenistan,2017,25.1,,11.65980796,11.98044198,11.95472832,12.02000265,,,,,13134.79558,0.729,,,,3.55428,,20.626301,68.916,72.227,65.593,,,,12.8799,4.985302928,10.95154476,10.67038012,11.25430012,0.644,5.968383,25.80645161,74.19354839,97.92087936,98.8138504
213,Turkmenistan,2018,24.093,,12.19178082,12.05763098,12.00377903,12.11679616,,,,,13337.27072,0.73,,,,3.55428,,20.61034,68.796,72.192,65.408,,,,15.1196,5.000817854,11.01505232,10.7244451,11.32746029,0.641,6.065066,24.8,75.2,97.96673393,98.68893433
213,Turkmenistan,2019,23.304,,12.56830601,12.13481998,12.05282974,12.21358967,,,,,13019.58106,0.732,,,,2.94467,,20.466236,69.002,72.464,65.552,,,,15.9755,4.9157993,11.07855988,10.77851009,11.40062046,0.64,6.15842,25.0,75.0,98.0125885,98.56401825
213,Turkmenistan,2020,22.52,,11.35430917,12.44202042,12.39632034,12.4861002,,,,,12449.00499,0.731,,,,2.94467,,20.207268,68.687,71.984,65.392,,,,11.8949,5.148083393,11.14299353,10.83326343,11.47497743,0.648,6.250438,25.0,75.0,98.05849678,98.43949646
213,Turkmenistan,2021,21.769,,11.08108108,12.91950035,12.89953995,12.93894958,,,,,12836.3618,0.74,,,,2.94467,,19.966543,69.264,72.663,65.865,,,,10.8761,5.148083393,11.14299353,10.83326343,11.47497743,0.658,6.341855,25.0,75.0,98.05849678,98.43949646
227,Tuvalu,2017,33.415,,,11.39167476,11.98607993,10.86091495,0.982,,4127.275414,7501.472146,5871.636181,0.651,0.643605332,0.655314832,,,25.14647,15.722039,64.148,68.604,60.517,38.58,58.09,,,,10.28906737,10.07715184,10.50867612,,0.0108275,6.666666667,93.33333333,55.26492092,56.56974411
227,Tuvalu,2018,33.299,,,11.39215994,11.93405008,10.91000986,0.982,,4776.769688,8800.483591,6855.472508,0.66,0.65345658,0.665167012,,,25.14647,15.369291,64.212,68.734,60.57,34.87,52.4,,,,10.40621381,10.20542077,10.6093829,,0.010865,6.666666667,93.33333333,56.66709982,57.53595734
227,Tuvalu,2019,33.234,16.45302167,,11.18282986,11.74725008,10.70017004,0.982,,4218.470832,7775.382883,6054.228334,0.654,0.64662474,0.658260927,0.544,9.17696,25.14647,15.035635,64.278,68.85,60.592,31.16,46.7,16.81957187,,,10.52336025,10.33368969,10.71008968,,0.010956,6.25,93.75,58.06927872,58.50217056
227,Tuvalu,2020,33.603,16.342356,,10.94357014,11.39925003,10.54952002,0.981,,4385.556794,8070.266672,6283.670058,0.655,0.647760735,0.660284076,0.546,9.17696,25.14647,14.703638,64.382,68.978,60.67,27.45,41.01,16.64122137,,,10.64458626,10.46696417,10.81373917,,0.011069,6.25,93.75,58.06927872,58.50217056
227,Tuvalu,2021,33.085,16.231908,,12.23039007,12.73519993,11.80974007,0.979,,3340.385808,6119.560156,4767.988644,0.653,0.644094223,0.658189252,0.545,9.17696,25.14647,14.372294,64.547,69.138,60.816,23.74,35.32,16.53905054,,,10.64458626,10.46696417,10.81373917,,0.0112035,6.25,93.75,58.06927872,58.50217056
223,Türkiye,2017,23.905,16.46865523,8.763505402,18.67255974,18.12501907,19.20393944,0.937,0.31,16656.87032,37748.37952,27238.35049,0.833,0.801132792,0.855321562,0.691,13.1283,29.139,7.1386657,77.141,80.293,73.985,33.59,72.46,17.04681873,14.983,16.89570303,8.268190384,7.452020168,9.101249695,0.76,82.0898265,14.571949,85.428051,50.62900162,71.37006378
223,Türkiye,2018,21.15,16.39698927,8.472553699,18.97455978,18.55944061,19.38050079,0.937,0.286,17023.85681,38908.33985,28001.26992,0.838,0.806563215,0.860791561,0.696,13.1283,29.29638,6.7662878,77.563,80.684,74.417,34.17,72.66,16.9451074,14.397,16.87218971,8.450664997,7.661180019,9.256424904,0.767,82.8093045,17.44966443,82.55033557,53.46543121,73.65579605
223,Türkiye,2019,19.29,15.5459315,8.194774347,19.18523026,18.82058907,19.53996086,0.939,0.277,17300.81609,38535.96031,27950.46628,0.842,0.811129577,0.863485224,0.706,11.8634,28.33076,6.4436345,77.832,80.953,74.68,34.36,71.99,16.152019,14.0498,17.00892745,8.63313961,7.87033987,9.411600113,0.773,83.481684,17.44966443,82.55033557,56.30186081,75.94152832
223,Türkiye,2020,17.74,15.9887976,8.622754491,19.29534912,19.07266045,19.51246071,0.938,0.277,16957.80644,39741.54052,28380.88549,0.835,0.803601584,0.857036113,0.696,11.8634,29.9675,6.1354928,75.85,79.061,72.772,30.89,68.18,16.64670659,15.2184,17.33207026,8.811284129,8.07304427,9.565563719,0.763,84.1354275,17.31748727,82.68251273,59.08446032,78.12152062
223,Türkiye,2021,16.884,15.5445381,8.799048751,19.68494987,19.56439018,19.80443954,0.939,0.27,19031.73075,43529.27048,31310.01246,0.841,0.809863936,0.862749605,0.705,11.8634,28.90539,5.8648243,76.032,79.121,73.04,32.82,70.27,16.17122473,14.9429,17.33207026,8.811284129,8.07304427,9.565563719,0.767,84.7754035,17.33333333,82.66666667,59.08446032,78.12152062
226,Uganda,2017,114.781,31.43066733,1.310861423,11.29241102,10.95660302,11.65941758,0.891,0.534,1665.063764,2501.580137,2078.314933,0.534,0.503235086,0.56475835,0.363,27.91438,43.40594,22.971682,62.115,64.028,60.1,67.33,73.38,32.02247191,3.284,312.8546054,5.974417837,4.955395693,7.238370784,0.527,40.127085,34.29844098,65.70155902,13.21830012,23.95328272
226,Uganda,2018,113.187,31.177426,1.298701299,11.35971618,11.01922033,11.73694387,0.904,0.527,1831.428771,2424.171995,2124.422436,0.539,0.513183941,0.567428369,0.368,27.91438,43.40594,22.211958,62.714,64.744,60.587,70.94,77.27,31.72541744,3.3468,283.3219429,6.060199776,5.021121621,7.388637815,0.532,41.515395,34.29844098,65.70155902,12.35527328,22.71737377
226,Uganda,2019,112.081,30.971939,1.286764706,11.42742251,11.08219551,11.81498565,0.909,0.528,1957.932062,2427.68514,2190.260893,0.544,0.519529212,0.571256659,0.372,27.91438,43.40594,21.595497,62.991,64.99,60.893,74.55,81.16,31.61764706,3.1716,291.6416885,6.147213389,5.087719306,7.542024357,0.537,42.94908,34.8583878,65.1416122,11.54859373,21.54523357
226,Uganda,2020,109.579,30.84212667,1.28440367,11.49553237,11.14553059,11.89354635,0.9,0.527,1877.794454,2532.568476,2201.801545,0.545,0.518153293,0.575413723,0.374,27.91438,43.61036,21.00164,62.851,64.898,60.715,74.54,82.7,31.37614679,3.546,284.1407767,6.235476362,5.15520031,7.698595172,0.538,44.404611,34.8583878,65.1416122,10.79458253,20.43357187
226,Uganda,2021,107.938,30.64294567,1.28440367,11.49553237,11.14553059,11.89354635,0.867,0.529,1508.067748,2920.591566,2207.360004,0.545,0.504991058,0.582434833,0.374,27.91438,43.61036,20.404097,62.705,64.92,60.423,74.53,84.24,31.37614679,3.3546,284.1407767,6.235476362,5.15520031,7.698595172,0.538,45.853778,33.81294964,66.18705036,10.79458253,20.43357187
230,Ukraine,2017,22.932,7.7276858,6.225680934,13.67564964,13.90826988,13.45575047,1.014,0.212,9260.713872,15244.70834,12032.75488,0.771,0.773548242,0.762556414,0.71,3.59926,13.63136,5.9524374,74.718,79.659,69.422,55.67,69.0,7.911802853,8.4766,10.5084445,11.14765882,11.49496481,10.71839822,0.723,44.6572565,12.29314421,87.70685579,97.20399455,94.61971366
230,Ukraine,2018,19.558,7.653962033,7.003891051,13.64286995,13.8677597,13.43033981,1.016,0.205,9612.664316,15748.18156,12455.66992,0.771,0.77426993,0.762213021,0.711,3.59926,13.64076,5.7218661,74.412,79.48,69.064,56.75,69.04,7.782101167,9.9935,11.27424426,11.13953963,11.47639792,10.72038237,0.717,44.4469535,12.29314421,87.70685579,96.68695203,94.24218855
230,Ukraine,2019,16.547,7.802743433,6.84754522,13.71247959,13.95524025,13.48342037,1.015,0.158,9971.660364,16432.08991,12964.43652,0.774,0.777433055,0.765605087,0.713,3.59926,14.07984,5.7291303,74.536,79.587,69.211,49.25,64.79,7.881136951,9.9451,9.261322044,11.13142043,11.45783104,10.72236653,0.721,44.2110945,20.51886792,79.48113208,96.1699095,93.86466345
230,Ukraine,2020,15.323,7.524559267,6.299212598,13.58794975,13.77738953,13.40917015,1.013,0.187,9927.877004,15913.12142,12699.31055,0.762,0.76514463,0.75522045,0.704,3.59926,13.28008,5.6943378,72.573,77.371,67.586,48.13,63.42,7.611548556,9.1049,16.54036907,11.12330123,11.43926415,10.72435068,0.714,43.9096665,20.80378251,79.19621749,95.65286698,93.48713834
230,Ukraine,2021,15.642,7.552217433,6.887417219,13.32800961,13.54051018,13.12753963,1.018,0.189,9955.778929,15597.51851,12566.9043,0.755,0.759973596,0.74620625,0.697,3.59926,13.28008,5.7773123,71.624,76.7,66.531,47.77,62.87,7.682119205,10.4249,16.54036907,11.12330123,11.43926415,10.72435068,0.703,43.531422,20.80378251,79.19621749,95.65286698,93.48713834
225,United Arab Emirates,2017,5.593,12.40322777,24.05345212,14.21214962,16.01968002,13.4900198,0.978,0.112,39557.13509,85138.45335,71688.62777,0.898,0.881065146,0.900858417,0.785,14.4772,17.69633,5.0361533,79.504,81.626,77.871,52.82,92.7,12.58351893,24.7691,8.591663481,12.05539989,11.62022018,12.37265968,0.682,9.0682955,22.5,77.5,76.09525299,81.09942627
225,United Arab Emirates,2018,4.275,11.7495452,24.20937841,15.48441458,17.26421356,14.45331319,0.98,0.099,39110.31506,85652.83565,71793.00248,0.917,0.896842495,0.915552099,0.808,12.6356,17.69633,4.9167056,79.627,81.79,78.028,52.75,93.08,11.8865867,25.9664,9.046693166,12.48400021,11.92582989,12.68006992,0.695,9.1401695,22.5,77.5,78.24723816,84.51493835
225,United Arab Emirates,2019,3.825,8.376398233,25.29474812,16.75667953,18.5087471,15.41660659,0.995,0.045,49980.51718,81645.60313,72131.13487,0.933,0.923321908,0.927613144,0.854,9.9096,10.41907,4.8005247,79.726,81.907,78.175,57.62,92.06,8.467309753,27.3313,9.432062806,12.69402981,12.52534008,12.80508041,0.697,9.211657,50.0,50.0,81.99700165,85.59674072
